relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
25327676@4_1-25327676@4_26,25327676@4,Michael Francis McAuliffe-Bridget Agnes McAuliffe,,0.038,"{Bishop,McAuliffe,was,born,on,November,22,"","",1920,"","",in,Kansas,City,"","",Kansas,"","",the,second,of,six,sons,of,John,Joseph,McAuliffe,and,Bridget,Agnes,-LRB-,Broderick,-RRB-,McAuliffe,.}",1,1,26,3,3,"{people_between_bucket=2,NGRAM_1_[son],NGRAM_1_[bear],""BETW_L_[nsubjpass null null]"",NGRAM_1_[second],NGRAM_1_[six]}","{-1.84245,-0.529445,-0.499701,-0.183536,0.125443,-0.0522487}"
24189524@72_11-24189524@72_4,24189524@72,Rachel Berry-McKinley,,0.502,"{New,Directions,return,to,McKinley,as,National,Show,Choir,Champions,and,Rachel,presents,Mr.,Schuester,with,the,Teacher,of,the,Year,award,.}",11,1,4,1,1,"{""INV_BETW_L_[conj_and nsubj advcl prep_to]""}",{0.0104637}
5607365@49_0-5607365@49_14,5607365@49,Lionel Terry-Alison Wong,,0.112,"{Terry,and,his,trial,in,the,Supreme,Court,feature,in,the,early,part,of,Alison,Wong,'s,novel,"","",``,As,the,Earth,Turns,Silver,'',"","",published,by,Penguin,in,2009,.}",0,1,14,2,2,"{people_between_bucket=0,NGRAM_1_[feature],BETW_D_[dep],BETW_L_[dep],BETW_[dep],NGRAM_1_[early]}","{-0.866341,-0.309614,-0.230023,-0.230023,-0.229268,-0.184497}"
27423782@12_4-27423782@12_8,27423782@12,Susan L. Carney-Rogovin,,0.334,"{In,1986,"","",Ms.,Carney,joined,two,other,Rogovin,partners,to,form,the,Washington,"","",D.C.,office,of,the,Los,Angeles-based,firm,of,Tuttle,&,Taylor,.}",4,1,8,1,1,"{people_between_bucket=0,NGRAM_1_[two],NGRAM_1_[join],""BETW_L_[nsubj dobj nn]"",""BETW_[nsubj join dobj partner nn]"",""BETW_D_[nsubj join dobj partner nn]""}","{-0.866341,0.567792,-0.283171,0.0117834,-0.00231973,-0.00231973}"
15077677@9_26-15077677@9_22,15077677@9,Jimmy Bullock-Rawlings,,0.386,"{Rowley,was,injured,in,early,December,1927,"","",and,after,briefly,trying,Charlie,Petrie,at,inside,left,"","",manager,Arthur,Chadwick,moved,Rawlings,across,and,played,Bullock,at,centre-forward,.}",26,1,22,1,1,"{INV_NGRAM_1_[play],INV_NGRAM_1_[across],""INV_BETW_L_[dobj conj_and advmod dobj]"",""INV_BETW_[dobj play conj_and across advmod move dobj]"",""INV_BETW_D_[dobj play conj_and across advmod move dobj]""}","{-0.498742,0.0294582,-0.00487403,-0.00487403,-0.00487403}"
582519@68_30-582519@68_2,582519@68,Ahmad Jamal-Davis,,0.038,"{Jamal,and,Davis,became,friends,in,the,1950s,"","",and,Davis,continued,to,support,Jamal,as,a,fellow,musician,"","",often,playing,versions,of,Jamal,'s,own,songs,-LRB-,``,Ahmad,'s,Blues,"","",'',``,New,Rhumba,'',-RRB-,until,he,died,in,1991,.}",30,1,2,1,1,"{INV_NGRAM_1_['s],INV_NGRAM_1_[play],INV_NGRAM_1_[support],INV_NGRAM_1_[become],INV_NGRAM_1_[song],INV_NGRAM_1_[often]}","{-1.237,-0.498742,-0.320094,-0.289251,-0.256132,-0.223059}"
5590943@11_7-5590943@11_19,5590943@11,Ibrahim ibn Muhammad-Abbas,,0.116,"{Different,accounts,relate,that,the,ghusl,for,Ibrahim,was,performed,by,either,Umm,Burdah,"","",or,al-Fadl,ibn,`,Abbas,"","",in,preparation,for,burial,.}",7,1,19,1,1,"{people_between_bucket=2,NGRAM_1_[either],NGRAM_1_[perform],NGRAM_1_[ibn],NGRAM_1_[al-Fadl],""NGRAM_2_[al-Fadl ibn]""}","{-1.84245,-0.174909,0.0910638,-0.0660237,-0.00195853,-0.00195853}"
17564022@1_4-17564022@1_0,17564022@1,Shah A M S Kibria-Shah,f,0,"{Shah,A,M,S,Kibria,Shah,Abu,Muhammad,Shamsul,Kibria,-LRB-,-RRB-,"","",commonly,known,as,SAMS,Kibria,or,Shams,Kibria,-LRB-,May,1,"","",1931-January,27,"","",2005,-RRB-,"","",was,an,economist,"","",diplomat,and,politician,from,Bangladesh,.}",4,1,0,1,1,"{""INV_BETW_L_[nn nn]"",INV_NGRAM_1_[s]}","{-1.6469,-0.93069}"
34310877@5_5-34310877@5_32,34310877@5,Joseph Sulaqa-Abdisho IV Maron,,0.032,"{There,is,no,doubt,that,Joseph,Sulaqa,'s,appointment,was,canonical,"","",for,he,"","",the,brother,of,the,first,Chaldean,patriarch,Shimun,VIII,Yohannan,Sulaqa,"","",was,appointed,by,his,successor,Abdisho,IV,Maron,and,sent,out,to,Malabar,.}",5,2,32,3,3,"{people_between_bucket=2,NGRAM_1_[appoint],NGRAM_1_[brother],NGRAM_1_[successor],NGRAM_1_[appointment],NGRAM_1_[first]}","{-1.84245,-0.74042,-0.487543,-0.274707,-0.183866,0.152989}"
7113773@14_0-7113773@14_11,7113773@14,E. Randol Schoenberg-Eric Zeisl,,0.122,"{Schoenberg,is,the,grandson,of,the,Austrian,composers,Arnold,Schoenberg,and,Eric,Zeisl,.}",0,1,11,2,2,"{people_between_bucket=2,NGRAM_1_[grandson],NGRAM_1_[composer],NGRAM_1_[austrian],""BETW_L_[nsubj prep_of dep conj_and]"",""NGRAM_2_[austrian composer]""}","{-1.84245,-0.24972,0.222838,-0.0426256,-0.0102895,0.00475442}"
21741544@23_5-21741544@23_32,21741544@23,Robert K. Killian-David E. Follett,,0.094,"{As,Connecticut,Attorney,General,"","",Killian,'s,office,defended,a,1970,decision,by,Connecticut,'s,Commissioner,of,Motor,Vehicles,"","",John,Tynan,"","",to,deny,a,drivers,license,to,a,man,"","",David,E.,Follett,"","",on,the,basis,that,he,was,``,an,admitted,homosexual,'',.}",5,1,32,3,3,"{people_between_bucket=2,NGRAM_1_[1970],NGRAM_1_[office],NGRAM_1_[defend],NGRAM_1_[deny],NGRAM_1_['s]}","{-1.84245,0.434353,-0.255034,-0.122604,-0.0467131,-0.0459589}"
34494519@7_20-34494519@7_25,34494519@7,Alice Regnault-Octave Mirbeau,,0.598,"{Sacha,Guitry,will,remember,this,betrayal,in,his,1923,comedy,"","",``,Un,sujet,de,roman,'',"","",inspired,by,Alice,and,his,old,friend,Octave,Mirbeau,"","",whom,he,admired,very,much,.}",20,1,25,2,2,"{people_between_bucket=0,BETW_L_[conj_and],BETW_[conj_and],BETW_D_[conj_and],NGRAM_1_[friend],NGRAM_1_[old]}","{-0.866341,0.585856,0.584738,0.575344,-0.348416,-0.248081}"
3520180@23_11-3520180@23_8,3520180@23,Empress Yang Zhi-Hui,,0.516,"{Crown,Prince,Zhong,ascended,the,throne,as,Emperor,Hui,;,Empress,Yang,was,honored,as,empress,dowager,"","",and,Yang,Jun,became,regent,.}",11,1,8,1,1,"{""INV_BETW_D_[nsubjpass honor conj_and ascend prep_as]"",""INV_BETW_L_[nsubjpass conj_and prep_as]"",""INV_BETW_[nsubjpass honor conj_and ascend prep_as]""}","{-0.00702214,-0.00702214,-0.00702214}"
3574809@5_13-3574809@5_25,3574809@5,Jeff Shantz-Dean McAmmond,,0.1,"{On,October,1,"","",2002,"","",prior,to,the,2002,03,season,"","",Shantz,was,traded,by,the,Flames,"","",along,with,Derek,Morris,and,Dean,McAmmond,"","",to,the,Colorado,Avalanche,for,Chris,Drury,and,Stephane,Yelle,.}",13,1,25,2,2,"{people_between_bucket=2,NGRAM_1_[trade],NGRAM_1_[along],""BETW_L_[nsubjpass pobj conj_and]""}","{-1.84245,-0.338713,0.0770135,-0.00936762}"
38507604@52_13-38507604@52_15,38507604@52,Hannah Hart-Helbig,,0.714,"{Michael,Goldfine,of,Rockstream,Studios,produced,the,film,along,with,eight,others,including,Hart,"","",Helbig,and,Mamrie,who,served,as,executive,producers,.}",13,1,15,1,1,"{people_between_bucket=0,BETW_L_[conj_and],BETW_[conj_and],BETW_D_[conj_and]}","{-0.866341,0.585856,0.584738,0.575344}"
1058141@51_0-1058141@51_3,1058141@51,Agostino Casaroli-Teilhard,,0.21,"{Casaroli,asserted,that,Teilhard,had,anticipated,John,Paul,II,'s,call,to,``,be,not,afraid,"","",'',embracing,``,culture,"","",civilization,and,progress,.,''}",0,1,3,1,1,"{people_between_bucket=0,""BETW_L_[nsubj ccomp nsubj]"",NGRAM_1_[assert],""BETW_[nsubj assert ccomp anticipate nsubj]"",""BETW_D_[nsubj assert ccomp anticipate nsubj]""}","{-0.866341,-0.258985,-0.0685248,-0.00474256,-0.00474256}"
6895279@5_0-6895279@5_4,6895279@5,Cathy Bao Bean-Bao Kwei-yee,,0.198,"{Bao,Bean,was,born,Bao,Kwei-yee,in,Guilin,"","",China,"","",on,August,27,"","",1942,"","",to,Sandys,and,Dora,Bao,.}",0,2,4,2,2,"{people_between_bucket=0,NGRAM_1_[bear],""BETW_L_[nsubjpass dobj]"",""BETW_[nsubjpass bear dobj]"",""BETW_D_[nsubjpass bear dobj]""}","{-0.866341,-0.499701,0.0721155,-0.0451751,-0.0451751}"
8293873@12_2-8293873@12_12,8293873@12,Mura Dehn-Adolf Dehn,t,0.898,"{By,1930,Mura,Dehn,had,immigrated,to,New,York,with,her,husband,Adolf,Dehn,"","",an,American,painter,and,lithographer,she,had,met,in,Paris,.}",2,2,12,2,2,"{NGRAM_1_[husband],people_between_bucket=0,NGRAM_1_[immigrate],""BETW_L_[prep_by prep_with]"",""BETW_D_[prep_by immigrate prep_with]"",""BETW_[prep_by immigrate prep_with]""}","{3.15902,-0.866341,-0.00890201,-0.00352506,-0.00104843,-0.00104843}"
14386090@44_2-14386090@44_14,14386090@44,Josepha Duschek-Mozart,,0.364,"{In,1789,Duschek,sang,the,work,along,with,other,arias,at,concerts,given,by,Mozart,in,Dresden,and,Leipzig,"","",during,his,German,tour,of,that,year,.}",2,1,14,1,1,"{people_between_bucket=0,NGRAM_1_[give],NGRAM_1_[work],NGRAM_1_[concert],NGRAM_1_[sing],NGRAM_1_[along]}","{-0.866341,0.24394,0.23015,-0.189657,-0.104272,0.0770135}"
8015749@3_0-8015749@3_3,8015749@3,Hasrat Jaipuri-Iqbal Husain,,0.146,"{Jaipuri,was,born,Iqbal,Husain,in,Jaipur,"","",where,he,studied,English,till,medium,level,"","",and,then,acquired,his,``,taalim,'',in,Urdu,and,Persian,from,his,paternal,grandfather,"","",Fida,Husain,.}",0,1,3,2,2,"{people_between_bucket=0,NGRAM_1_[bear],""BETW_D_[nsubjpass bear dep]"",""BETW_[nsubjpass bear dep]"",""BETW_L_[nsubjpass dep]""}","{-0.866341,-0.499701,-0.180188,-0.180188,-0.0234502}"
19316230@10_4-19316230@10_11,19316230@10,Walter Kolbenhoff-Hitler,,0.302,"{It,was,told,to,Kolbenhoff,and,to,his,comrades,"","",that,Hitler,would,not,remain,in,the,government,for,long,time,and,that,a,revolution,of,the,working,class,in,Germany,would,take,place,that,would,sweep,him,away,and,communist,dictatorship,would,be,the,unavoidable,consequence,.}",4,1,11,1,1,"{people_between_bucket=0,NGRAM_1_[comrade],""BETW_D_[prep_to tell ccomp remain nsubj]"",""BETW_[prep_to tell ccomp remain nsubj]"",""BETW_L_[prep_to ccomp nsubj]""}","{-0.866341,0.00204402,-0.000494367,-0.000494367,-0.000494367}"
15707946@3_0-15707946@3_23,15707946@3,Hedwig Lachmann-Isaak Lachmann,,0.13,"{Lachmann,was,born,in,Stolp,"","",Pomerania,in,1865,"","",to,a,Jewish,family,"","",and,was,the,daughter,of,a,cantor,"","",Isaak,Lachmann,.}",0,1,23,2,2,"{people_between_bucket=0,NGRAM_1_[bear],NGRAM_1_[daughter],NGRAM_1_[family],NGRAM_1_[jewish],NGRAM_1_[1865]}","{-0.866341,-0.499701,-0.279094,-0.154941,0.0823527,0.0239035}"
1363953@19_0-1363953@19_7,1363953@19,Melissa Leo-Sean Penn,f,0.286,"{Leo,appeared,in,a,supporting,role,alongside,Sean,Penn,"","",Naomi,Watts,"","",Benicio,del,Toro,and,Clea,DuVall,.}",0,1,7,2,2,"{people_between_bucket=0,NGRAM_1_[alongside],NGRAM_1_[appear],NGRAM_1_[role],""NGRAM_2_[support role]"",NGRAM_1_[support]}","{-0.866341,0.335512,-0.279161,-0.238605,0.226204,0.148137}"
8636128@20_23-8636128@20_6,8636128@20,Cheryl Cox-Steven Padilla,,0.194,"{O'Toole,prosecuted,a,staffer,for,mayor,Steven,Padilla,who,had,taken,two,hours,off,work,in,an,effort,to,get,a,photograph,of,Cheryl,Cox,with,her,disgraced,family,friend,David,Malcolm,at,a,twilight,yacht,party,fundraiser,for,Cox,.}",23,2,6,2,2,"{INV_NGRAM_1_[work],INV_NGRAM_1_[get],INV_NGRAM_1_[take],INV_NGRAM_1_[two],INV_NGRAM_1_[photograph],INV_NGRAM_1_[effort]}","{-0.491786,-0.36232,-0.351466,-0.0927863,0.0819079,-0.0708245}"
2321981@23_0-2321981@23_4,2321981@23,Carrie Ann Inaba-Tina,,0.366,"{Inaba,guest,starred,as,Tina,"","",Hannah,'s,choreographer,"","",in,the,``,Hannah,Montana,'',episode,"","",``,Papa,'s,Got,A,Brand,New,Friend,'',.}",0,1,4,1,1,"{people_between_bucket=0,NGRAM_1_[guest],NGRAM_1_[star],""NGRAM_2_[guest star]"",""BETW_L_[nn nsubj prep_as]"",""BETW_[nn guest nsubj star prep_as]""}","{-0.866341,0.198067,0.126191,-0.019053,0.0161121,0.0136303}"
22028048@18_6-22028048@18_27,22028048@18,Jason Lau-Jiu Wan,,0.072,"{The,students,of,Francis,Fong,"","",Jason,Lau,'s,kung,fu,brother,and,another,student,of,Jiu,Wan,"","",have,also,corroborated,to,the,story,saying,that,Jiu,Wan,and,Yip,Man,were,class,mates,who,studied,together,.}",6,2,27,2,2,"{people_between_bucket=0,NGRAM_1_[say],NGRAM_1_[brother],NGRAM_1_[student],NGRAM_1_[story],NGRAM_1_[another]}","{-0.866341,-0.638118,-0.487543,-0.168091,-0.161433,-0.14063}"
30741761@34_0-30741761@34_7,30741761@34,Howard Wainer-Linda Steinberg,,0.944,"{Howard,Wainer,lives,with,his,wife,"","",Linda,Steinberg,"","",in,Pennington,"","",New,Jersey,.}",0,2,7,2,2,"{NGRAM_1_[wife],NGRAM_1_[live],people_between_bucket=0,""BETW_L_[nsubj prep_with appos]"",""BETW_D_[nsubj live prep_with wife appos]"",""BETW_[nsubj live prep_with wife appos]""}","{2.90453,0.938962,-0.866341,0.559605,-0.208822,-0.208822}"
39799119@21_0-39799119@21_9,39799119@21,Zeng Guo Yuan-Zeng,f,0,"{Zeng,is,the,founder,of,the,Toa,Payoh-based,Prof,Zeng,'s,Medical,Centre,"","",which,sells,an,array,of,healthcare,products,"","",including,slimming,oil,and,a,``,hair,regrowth,shampoo,'',.}",0,1,9,1,1,"{people_between_bucket=0,""BETW_L_[nsubj prep_of poss]"",NGRAM_1_[founder],NGRAM_1_[payoh-based]}","{-0.866341,-0.140391,0.08966,0}"
8925801@8_4-8925801@8_21,8925801@8,Peter Sanger-Robert Bringhurst,,0.128,"{Many,readers,also,know,Sanger,for,his,measured,criticism,and,insightful,reviews,of,work,by,Douglas,Lochhead,"","",Richard,Outram,"","",Robert,Bringhurst,"","",John,Thompson,"","",Emily,Carr,and,Elizabeth,Bishop,.}",4,1,21,2,2,"{people_between_bucket=2,NGRAM_1_[work],NGRAM_1_[review],NGRAM_1_[criticism],NGRAM_1_[measure],NGRAM_1_[insightful]}","{-1.84245,0.23015,-0.156434,-0.0847022,-0.00231382,-0.00189485}"
1206181@65_2-1206181@65_20,1206181@65,Teitur Lassen-Simon Grotian,,0.14,"{In,2013,Teitur,appeared,with,Danish,National,Symphony,Orchestra,in,new,Danish,requiem,by,composer,John,Frandsen,with,words,by,Simon,Grotian,.}",2,1,20,2,2,"{people_between_bucket=2,NGRAM_1_[appear],NGRAM_1_[composer],NGRAM_1_[word],NGRAM_1_[danish],NGRAM_1_[new]}","{-1.84245,-0.279161,0.222838,-0.0872332,0.0503386,0.040398}"
211398@11_19-211398@11_32,211398@11,Run Run Shaw-Shao Renleng,,0.266,"{There,are,a,number,of,explanations,given,for,the,use,of,his,English,name,Run,Run,Shaw,"","",but,Shaw,reportedly,said,that,it,was,simply,a,transliteration,of,his,birth,name,Shao,Renleng,in,the,Ningbo,dialect,.}",19,1,32,2,2,"{people_between_bucket=0,NGRAM_1_[say],NGRAM_1_[reportedly],NGRAM_1_[simply],NGRAM_1_[birth],NGRAM_1_[name]}","{-0.866341,-0.638118,0.418021,-0.30176,0.291245,0.128737}"
6025078@25_17-6025078@25_4,6025078@25,Pablo Barrera-Aguirre,,0.328,"{After,the,sacking,of,Aguirre,"","",and,the,appointment,of,Manolo,Jim,nez,as,new,manager,"","",Barrera,was,slowly,relegated,to,the,bench,.}",17,1,4,1,1,"{INV_NGRAM_1_[manager],INV_NGRAM_1_[new],INV_NGRAM_1_[nez],""INV_NGRAM_2_[new manager]"",INV_NGRAM_1_[appointment],""INV_BETW_L_[nsubjpass prep pobj prep_of]""}","{-0.271453,-0.172786,-0.110258,-0.0466093,-0.03915,-0.00577572}"
18480464@12_20-18480464@12_0,18480464@12,Ren Shields-Moran,,0.536,"{Moran,-LRB-,composer,-RRB-,;,J.,Fred,Helf,-LRB-,composer,-RRB-,-LRB-,Hitland,Music,Publishers,1418,Broadway,"","",1909,-RRB-,Ren,Shields,-LRB-,lyricist,-RRB-,;,Bros,-LRB-,composer,-RRB-,-LRB-,F.B.,Haviland,Publ,.}",20,2,0,1,1,"{INV_NGRAM_1_[1909],INV_NGRAM_1_[composer],""INV_BETW_L_[dep dep]"",INV_NGRAM_1_[1418]}","{0.0602422,-0.0510912,0.0221777,0.00558741}"
19620426@12_22-19620426@12_42,19620426@12,Frank Dickens-Dora Bryan,,0.118,"{In,1971,the,Bristow,strip,was,produced,on,stage,at,the,ICA,"","",London,"","",starring,Freddie,Jones,"","",and,in,1999,Dickens,himself,adapted,it,as,a,six-part,series,for,BBC,Radio,4,"","",featuring,Michael,Williams,"","",Rodney,Bewes,and,Dora,Bryan,.}",22,1,42,2,2,"{people_between_bucket=2,NGRAM_1_[feature],NGRAM_1_[4],NGRAM_1_[series],NGRAM_1_[adapt],NGRAM_1_[six-part]}","{-1.84245,-0.309614,0.279358,-0.151587,-0.0693854,-0.0207354}"
5341327@17_16-5341327@17_25,5341327@17,Richard Edghill-Andy Morrison,,0.278,"{However,Manchester,City,were,going,through,a,bad,run,of,form,and,on,1,January,2001,Edghill,returned,to,the,starting,line,up,along,with,Andy,Morrison,.}",16,1,25,2,2,"{people_between_bucket=0,NGRAM_1_[line],NGRAM_1_[return],NGRAM_1_[along],NGRAM_1_[start],""BETW_L_[vmod prep pcomp pcomp pobj]""}","{-0.866341,-0.205943,-0.0828599,0.0770135,0.00488216,-0.00421388}"
2959815@1_7-2959815@1_30,2959815@1,Emperor Yizong of Tang-Li Cui,,0.066,"{Emperor,Yizong,of,Tang,Emperor,Yizong,of,Tang,-LRB-,-RRB-,-LRB-,December,28,"","",833,August,15,"","",873,-RRB-,"","",n,Li,Wen,-LRB-,-RRB-,"","",later,changed,to,Li,Cui,-LRB-,-RRB-,"","",was,an,emperor,of,the,Tang,dynasty,of,China,.}",7,1,30,2,2,"{people_between_bucket=2,NGRAM_1_[n],NGRAM_1_[15],NGRAM_1_[change],NGRAM_1_[later],NGRAM_1_[28]}","{-1.84245,-0.666952,0.362389,-0.144707,-0.128557,0.0395104}"
27462599@7_3-27462599@7_33,27462599@7,Koide Chōjūrō-Lalande,,0.18,"{For,example,"","",Koide,exhibited,a,fixed,point-of-view,in,his,preface,to,``,Tan-i,samp,'',in,1840,"","",explaining,:,During,the,Tenp,era,"","",Koide,translated,portions,of,J,r,me,Lalande,'s,work,on,astronomy,.}",3,1,33,1,1,"{people_between_bucket=1,NGRAM_1_[r],NGRAM_1_[preface],NGRAM_1_[j],NGRAM_1_[era],NGRAM_1_[explain]}","{-1.41558,-0.42902,0.0927828,-0.0699771,0.0577581,0.055364}"
22458028@1_4-22458028@1_14,22458028@1,Georg Engelhard Schröder-George Engelhardt Schroeder,,0.176,"{Georg,Engelhard,Schr,der,Georg,Engelhard,Schr,der,-LRB-,1684,1750,-RRB-,"","",also,George,Engelhardt,Schroeder,"","",was,a,Swedish,painter,.}",4,3,14,3,3,"{people_between_bucket=0,""BETW_L_[nn appos]"",NGRAM_1_[1684],NGRAM_1_[also],NGRAM_1_[der],""BETW_[nn der appos]""}","{-0.866341,-0.425625,-0.0579035,-0.0555491,-0.0437769,-0.00797924}"
15940008@2_0-15940008@2_16,15940008@2,J. J. Lask-Marlin Lask,,0.2,"{Lask,was,born,and,raised,in,Manhattan,"","",New,York,"","",of,Jewish,descent,with,brother,Marlin,Lask,"","",son,of,Bernice,and,Seymour,Lask,.}",0,1,16,2,2,"{people_between_bucket=0,NGRAM_1_[bear],NGRAM_1_[brother],NGRAM_1_[descent],""NGRAM_2_[jewish descent]"",""BETW_L_[nsubjpass conj_and prep_with]""}","{-0.866341,-0.499701,-0.487543,0.149277,0.131638,0.0983596}"
11646@67_9-11646@67_0,11646@67,Friedrich Hayek-Hayek,f,0.288,"{Hayek,'s,friend,Milton,Friedman,was,highly,critical,of,Hayek,'s,economics,writings,"","",``,Prices,and,Production,'',and,his,book,on,capital,theory,.}",9,1,0,1,1,"{INV_NGRAM_1_['s],""INV_NGRAM_2_['s friend]"",INV_NGRAM_1_[friend],""INV_BETW_L_[poss prep_of nsubj poss]"",INV_NGRAM_1_[critical],INV_NGRAM_1_[highly]}","{-1.237,0.177991,0.154152,0.101225,-0.0661589,-0.0610514}"
32901@285_17-32901@285_4,32901@285,Woody Allen-Mia Farrow,t,0.162,"{Though,Allen,never,married,Mia,Farrow,and,was,not,Previn,'s,legal,stepfather,"","",the,relationship,between,Allen,and,Previn,has,often,been,referred,to,as,a,stepfather,involved,romantically,with,his,stepdaughter,because,she,was,adopted,and,legally,Farrow,'s,daughter,and,Allen,'s,son,'s,sister,.}",17,1,4,2,2,"{INV_NGRAM_1_['s],INV_NGRAM_1_[relationship],INV_NGRAM_1_[legal],""INV_NGRAM_3_['s legal stepfather]"",""INV_NGRAM_2_[legal stepfather]"",""INV_BETW_L_[prep_between nsubjpass advcl dobj]""}","{-1.237,-0.25525,-0.0667185,0.0110423,0.0110423,0.00728482}"
6717328@48_13-6717328@48_9,6717328@48,Joseph A. Hemann-John B. Jeup,,0.464,"{In,1863,after,he,sold,the,Volksfreund,to,Mr.,John,B.,Jeup,"","",Hemann,and,his,family,moved,from,Cincinnati,to,Glendale,"","",Ohio,for,a,couple,years,.}",13,1,9,3,3,"{""INV_BETW_L_[nsubj advcl prep_to]"",""INV_BETW_[nsubj move advcl sell prep_to]"",""INV_BETW_D_[nsubj move advcl sell prep_to]""}","{-0.144164,-0.0042616,-0.0042616}"
4674021@3_2-4674021@3_14,4674021@3,Ivanko of Bulgaria-Niketas Choniates,,0.136,"{In,1197,Ivanko,"","",who,was,a,Vlach,according,to,the,terminology,used,by,Niketas,Choniates,"","",married,Theodora,Angelina,"","",the,daughter,of,Anna,Angelina,and,the,``,sebastokrator,'',Isaac,Komnenos,.}",2,1,14,2,2,"{people_between_bucket=1,NGRAM_1_[use],""NGRAM_2_[terminology use]"",NGRAM_1_[terminology],NGRAM_1_[accord],""BETW_L_[rcmod pobj vmod agent]""}","{-1.41558,-0.626487,0.0428462,0.0428462,0.0145284,-0.00174008}"
31344646@31_0-31344646@31_4,31344646@31,Simon Hanson-Bap Kennedy,,0.446,"{Hanson,recorded,with,artist,Bap,Kennedy,on,MCA,label,.}",0,1,4,2,2,"{""BETW_L_[nsubj prep_with]"",people_between_bucket=0,NGRAM_1_[record],""BETW_D_[nsubj record prep_with]"",""BETW_[nsubj record prep_with]"",NGRAM_1_[artist]}","{1.05439,-0.866341,-0.240502,-0.0706772,-0.0706772,-0.0568027}"
7289338@33_10-7289338@33_8,7289338@33,Nicholas Scoppetta-Beame,,0.194,"{-LSB-,http://select.nytimes.com/gst/abstract.html?res=FB0A11F93559147A93C7A81783D85F408785F9],On,December,6,"","",1976,"","",Beame,named,Scoppetta,to,the,newly,created,post,of,Deputy,Mayor,for,Criminal,Justice,while,still,remaining,in,his,post,as,Commissioner,of,Investigation,.}",10,1,8,1,1,"{INV_NGRAM_1_[name],""INV_BETW_L_[dobj nsubj]"",""INV_BETW_D_[dobj name nsubj]"",""INV_BETW_[dobj name nsubj]"",INV_WORD_SEQ_[named]}","{-0.545694,-0.230429,-0.188411,-0.188411,-0.121535}"
31755449@6_0-31755449@6_2,31755449@6,Rajiv Goel-Rajaratnam,,0.964,"{Goel,met,Rajaratnam,while,they,were,both,students,at,Wharton,business,school,.}",0,1,2,1,1,"{NGRAM_1_[meet],""BETW_L_[nsubj dobj]"",people_between_bucket=0,""BETW_[nsubj meet dobj]"",""BETW_D_[nsubj meet dobj]"",WORD_SEQ_[met]}","{1.75958,1.04039,-0.866341,0.585144,0.585143,0.56574}"
11921739@8_0-11921739@8_17,11921739@8,Rich Shertenlieb-Mary,,0.978,"{Shertenlieb,has,lived,in,Boston,since,2005,and,currently,lives,in,the,city,with,his,wife,"","",Mary,"","",and,their,children,.}",0,1,17,1,1,"{NGRAM_1_[wife],NGRAM_1_[live],people_between_bucket=0,NGRAM_1_[currently],NGRAM_1_[2005],NGRAM_1_[city]}","{2.90453,0.938962,-0.866341,0.516954,0.262776,-0.190654}"
4066282@7_9-4066282@7_13,4066282@7,Andrija Zmajević-Ivan,,0.354,"{After,Andrija,'s,birth,in,1628,"","",soon,came,Andrija,'s,brothers,"","",Ivan,and,Krsto,.}",9,1,13,1,1,"{people_between_bucket=0,""BETW_L_[poss appos]"",NGRAM_1_[brother],""NGRAM_2_['s brother]"",""BETW_D_[poss brother appos]"",""BETW_[poss brother appos]""}","{-0.866341,0.5392,-0.487543,-0.0834303,0.0698603,0.0698603}"
899666@7_7-899666@7_4,899666@7,Gordon Sinclair-Eaton,,0.26,"{After,being,fired,from,Eaton,'s,"","",Sinclair,took,a,junior,bookkeeping,job,with,Gutta,Percha,and,Rubber,Manufacturing,Company,"","",starting,in,April,1920,.}",7,1,4,1,1,"{INV_NGRAM_1_['s],""INV_BETW_L_[nsubj prepc_after prep_from]"",""INV_BETW_[nsubj take prepc_after fire prep_from]"",""INV_BETW_D_[nsubj take prepc_after fire prep_from]""}","{-1.237,0.00504756,-0.00122189,-0.00122189}"
