relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
30836378@22_8-30836378@22_2,30836378@22,Li Changfu-Xizong,,0.406,"{As,Emperor,Xizong,subsequently,prepared,to,return,to,Chang,`,an,in,spring,887,"","",he,went,first,to,Fengxiang,.}",8,1,2,1,1,{num_words_between_bucket=1},{-0.46944}
7392974@19_0-7392974@19_7,7392974@19,V. V. S. Aiyar-Raj,,0.396,"{Aiyar,'s,militant,attitude,prompted,the,British,Raj,in,1910,to,issue,a,warrant,for,his,arrest,for,his,alleged,involvement,in,an,anarchist,conspiracy,in,London,and,Paris,.}",0,1,7,1,1,"{num_words_between_bucket=1,NGRAM_1_['s],""BETW_L_[poss nsubj dobj]"",NGRAM_1_[british],""BETW_[poss attitude nsubj prompt dobj]"",""NGRAM_3_[militant attitude prompt]""}","{-0.46944,0.134449,0.0535518,-0.0533866,-0.00727686,-0.00727686}"
59897@25_0-59897@25_18,59897@25,Mamo Wolde-Abebe Bikila,,0.382,"{Mamo,Wolde,is,interred,in,Saint,Joseph,'s,Church,Cemetery,in,Addis,Ababa,"","",beside,his,fellow,countryman,Abebe,Bikila,.}",0,2,18,2,2,"{num_words_between_bucket=2,NGRAM_1_['s],NGRAM_1_[fellow],NGRAM_1_[countryman],""NGRAM_2_[fellow countryman]"",NGRAM_1_[beside]}","{-0.689931,0.134449,-0.0403824,0.0178676,0.0130848,0.00971665}"
608772@47_10-608772@47_8,608772@47,Gareth Southgate-Wenger,,0.398,"{In,December,2007,"","",Arsenal,manager,Ars,ne,Wenger,suggested,Southgate,as,one,of,several,English,managers,who,were,``,all,good,enough,'',to,manage,the,national,team,.}",10,1,8,1,1,{num_words_between_bucket=0},{-0.275275}
19281800@37_15-19281800@37_3,19281800@37,Cheng Yuanzhen-Liu Kang,,0.314,"{The,imperial,scholar,Liu,Kang,-LRB-,-RRB-,submitted,a,harshly,worded,petition,"","",asking,that,Cheng,be,executed,.}",15,1,3,2,2,{num_words_between_bucket=2},{-0.689931}
35885027@1_0-35885027@1_4,35885027@1,Cipriano de Palafox y Portocarrero-Portocarrero Don Cipriano de Palafox,,0.436,"{Cipriano,de,Palafox,y,Portocarrero,Don,Cipriano,de,Palafox,y,Portocarrero,"","",Count,de,Montijo,-LRB-,15,September,178415,March,1839,"","",Madrid,-RRB-,"","",was,a,Spanish,nobleman,"","",politician,and,soldier,.}",0,3,4,5,5,"{num_words_between_bucket=0,WORD_SEQ_[y],NGRAM_1_[y],people_between_bucket=0}","{-0.275275,-0.00409959,-0.0027118,-0.000745533}"
1294784@7_24-1294784@7_22,1294784@7,Augustin Bizimungu-Habyarimana,,0.46,"{That,day,"","",following,the,death,of,army,chief,of,staff,D,ogratias,Nsabimana,in,a,plane,crash,alongside,President,Juv,nal,Habyarimana,"","",Bizimungu,was,promoted,to,Major-General,and,appointed,as,permanent,chief,of,the,army,.}",24,1,22,1,1,{num_words_between_bucket=0},{-0.275275}
37827155@17_6-37827155@17_15,37827155@17,Theresa Wayman-Emily Kokal,,0.508,"{After,relocating,to,Los,Angeles,"","",Wayman,formed,Warpaint,on,Valentine,'s,Day,2004,with,Emily,Kokal,and,sisters,Jenny,Lee,Lindberg,and,Shannyn,Sossamon,.}",6,1,15,2,2,"{num_words_between_bucket=1,""BETW_L_[nsubj prep_with]"",NGRAM_1_['s],NGRAM_1_[day],NGRAM_1_[2004],NGRAM_1_[form]}","{-0.46944,0.36561,0.134449,0.0497217,-0.0483632,0.00570361}"
23642350@1_0-23642350@1_5,23642350@1,Joaquín Solano-Solano Chagoya,,0.346,"{Joaqu,n,Solano,Joaqu,n,Solano,Chagoya,-LRB-,June,2,"","",1913,February,15,"","",2003,-RRB-,was,an,Olympic,medalist,in,equestrianism,from,Mexico,.}",0,1,5,2,2,"{no_dependency,people_between_bucket=2,num_words_between_bucket=0}","{-1.75939,1.35826,-0.275275}"
18430488@11_31-18430488@11_5,18430488@11,Antonia Arslan-Secondo Noi,,0.366,"{After,winning,the,Il,Campiello,Secondo,Noi,by,a,spectacular,margin,-,the,book,received,nearly,50,%,of,all,votes,"","",outstripping,the,second,place,book,by,26,votes,-,Antonia,Arslan,'s,``,La,masseria,delle,allodole,'',was,expected,easily,to,win,the,Premio,Super-Campiello,.}",31,2,5,2,2,{num_words_between_bucket=3},{-0.730026}
42705114@37_9-42705114@37_0,42705114@37,Stanford Morse-Gartin,,0.388,"{Gartin,polled,""258,857"",votes,-LRB-,74,percent,-RRB-,to,Morse,'s,""90,948"",-LRB-,26,percent,-RRB-,in,the,race,for,lieutenant,governor,.}",9,1,0,1,1,{num_words_between_bucket=1},{-0.46944}
17645402@43_9-17645402@43_22,17645402@43,Daniel Millican-Rebecca St. James,,0.586,"{``,Rising,Stars,'',is,the,fifth,film,by,Millican,and,stars,Barry,Corbin,"","",Catherine,Mary,Stewart,"","",Christian,recording,star,Rebecca,St.,James,and,Fisher,Stevens,.}",9,1,22,3,3,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
350061@44_9-350061@44_4,350061@44,Stanisław August Poniatowski-Catherine,,0.428,"{Whatever,his,feelings,for,Catherine,"","",it,is,likely,Poniatowski,also,saw,an,opportunity,to,use,the,relationship,for,his,own,benefit,"","",using,her,influence,to,bolster,his,career,.}",9,1,4,1,1,{num_words_between_bucket=0},{-0.275275}
1447436@14_3-1447436@14_24,1447436@14,Zheng Jing-Shi Lang,,0.282,"{In,1680,"","",Zheng,Jing,was,forced,to,abandon,Xiamen,"","",Quemoy,and,Dongshan,after,losing,a,major,naval,battle,to,Chinese,Qing,admiral,Shi,Lang,.}",3,2,24,2,2,"{num_words_between_bucket=2,NGRAM_1_[lose],NGRAM_1_[battle],NGRAM_1_[chinese],NGRAM_1_[force],NGRAM_1_[major]}","{-0.689931,-0.110459,-0.0974181,-0.0333822,0.0228333,0.0182535}"
21298487@50_3-21298487@50_36,21298487@50,Andry Rajoelina-Ravalomanana,,0.37,"{Within,a,week,Rajoelina,met,with,twenty,of,Madagascar,'s,most,prominent,opposition,leaders,"","",referred,to,in,the,press,as,the,``,Club,of,20,'',"","",to,develop,a,joint,statement,demanding,that,the,Ravalomanana,administration,improve,its,adherence,to,democratic,principles,.}",3,1,36,1,1,"{num_words_between_bucket=3,dep_path_length>5,NGRAM_1_[leader],NGRAM_1_['s],NGRAM_1_[meet],NGRAM_1_[twenty]}","{-0.730026,-0.250716,0.181513,0.134449,0.118789,0.0842648}"
4926861@7_0-4926861@7_33,4926861@7,Vladimir Jurowski-Giacomo Meyerbeer,,0.6,"{Jurowski,first,appeared,on,the,international,scene,in,1995,at,the,Wexford,Festival,"","",where,he,conducted,Nikolai,Rimsky-Korsakov,'s,opera,``,May,Night,'',"","",and,he,returned,the,following,year,for,Giacomo,Meyerbeer,'s,``,L',toile,du,nord,'',"","",which,was,recorded,by,Naxos,Records,.}",0,1,33,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
276635@938_3-276635@938_14,276635@938,"Sir Henry Wilson, 1st Baronet-Haig",,0.29,"{When,French,asked,Wilson,"","",late,in,1915,"","",if,he,had,heard,of,Haig,"","",Rawlinson,and,Gough,intriguing,against,him,"","",Wilson,replied,"","",perhaps,somewhat,naively,"","",that,Haig,was,too,good,a,fellow,for,that,kind,of,thing,.}",3,1,14,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[hear],NGRAM_1_[1915],NGRAM_1_[late],""BETW_[dobj ask advcl reply advcl hear prep_of]""}","{-0.689931,-0.250716,-0.056835,-0.0214208,-0.0130448,-0.00375975}"
16219@11_0-16219@11_26,16219@11,Joseph Cotten-Welles Denby,,0.448,"{Cotten,had,his,first,starring,role,in,Welles,'s,second,production,for,the,Federal,Theatre,Project,the,farce,``,Horse,Eats,Hat,'',"","",adapted,by,Welles,and,Edwin,Denby,from,Eug,ne,Marin,Labiche,'s,play,``,Un,Chapeau,de,Paille,d'Italie,'',.}",0,1,26,2,2,"{num_words_between_bucket=3,NGRAM_1_['s],NGRAM_1_[second],""BETW_L_[nsubj null null]"",""NGRAM_2_['s second]"",NGRAM_1_[star]}","{-0.730026,0.134449,0.13362,0.0782907,-0.0775982,0.0604456}"
2195786@7_5-2195786@7_25,2195786@7,Edward Bartlett-Philip Lutley Sclater,,0.26,"{Species,named,after,Bartlett,include,Bartlett,'s,Tinamou,``,Crypturellus,bartletti,'',of,Peru,-,the,name,being,assigned,in,1873,by,fellow,British,ornithologists,Philip,Lutley,Sclater,and,Osbert,Salvin,.}",5,1,25,3,3,"{num_words_between_bucket=2,NGRAM_1_[name],NGRAM_1_['s],NGRAM_1_[-],NGRAM_1_[assign],NGRAM_1_[british]}","{-0.689931,-0.296782,0.134449,-0.115197,0.0700964,-0.0533866}"
157393@65_32-157393@65_27,157393@65,Guy Debord-Shigenobu Gonzalves,,0.404,"{Debord,has,been,the,subject,of,numerous,biographies,"","",works,of,fiction,"","",artworks,"","",and,songs,"","",many,of,which,are,catalogued,in,the,bibliography,by,Shigenobu,Gonzalves,"","",``,Guy,Debord,ou,la,Beaut,du,Negatif,.,''}",32,1,27,2,2,{num_words_between_bucket=0},{-0.275275}
489963@11_6-489963@11_14,489963@11,Yevgeny Kafelnikov-Hern,,0,"{During,the,2008,Miami,Masters,"","",Kafelnikov,coached,Marat,Safin,in,the,absence,of,Hern,n,Gumy,.}",6,1,14,1,1,"{people_between_bucket=2,num_words_between_bucket=1,dep_path_length>5}","{1.35826,-0.46944,-0.250716}"
9872066@14_4-9872066@14_23,9872066@14,Atsuko Seta-Brahms,,0.4,"{In,May,2005,"","",Seta,also,performed,with,the,Sudecka,Philharmonic,"","",during,which,she,recited,Mendelssohn,-,Trio,I,op.,39,"","",Brahms,-,Trio,III,op.,87,and,Ravel,Piano,Concerto,G-Dur,.}",4,1,23,1,1,"{num_words_between_bucket=2,people_between_bucket=1,dep_path_length>5}","{-0.689931,0.559509,-0.250716}"
57187@99_5-57187@99_8,57187@99,Mick Jagger-B.B. King,,0.31,"{On,21,February,2012,"","",Mick,Jagger,"","",B.B.,King,"","",Buddy,Guy,and,Jeff,Beck,along,with,a,blues,ensemble,performed,at,the,White,House,concert,series,before,President,Barack,Obama,.}",5,2,8,2,2,"{num_words_between_bucket=0,BETW_L_[appos],BETW_D_[appos],BETW_[appos],people_between_bucket=0}","{-0.275275,-0.161653,-0.161653,-0.161653,-0.000745533}"
2289091@27_10-2289091@27_18,2289091@27,Salil Chowdhury-Chemmeen,,0.344,"{After,about,20,years,in,Bengali,and,Hindi,films,"","",Salil,da,entered,Malayalam,films,in,1964,with,Chemmeen,.}",10,1,18,1,1,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[enter],NGRAM_1_[film],NGRAM_1_[1964],""BETW_D_[nn da nsubj enter prep_in 1964 prep_with]""}","{-0.46944,-0.250716,0.0316177,0.0298941,-0.0239657,0.00139543}"
10858@280_19-10858@280_7,10858@280,Franz Kafka-Guattari,,0.338,"{According,to,Gilles,Deleuze,and,F,lix,Guattari,"","",the,themes,of,alienation,and,persecution,"","",although,present,in,Kafka,'s,work,"","",have,been,over-emphasised,by,critics,.}",19,1,7,1,1,{num_words_between_bucket=2},{-0.689931}
603034@12_4-603034@12_12,603034@12,Carlota Joaquina of Spain-John VI,,0.522,"{On,8,May,1785,Carlota,Joaquina,was,officially,married,to,the,future,John,VI,"","",King,of,Portugal,"","",Brazil,and,the,Algarves,"","",the,second,son,of,Queen,Maria,I,of,Portugal,and,the,late,King,Peter,III,of,Portugal,.}",4,2,12,2,2,"{num_words_between_bucket=1,NGRAM_1_[marry],negative_dict_word,NGRAM_1_[future],NGRAM_1_[officially],""BETW_L_[prep_on prep_to]""}","{-0.46944,0.297866,0.12435,0.0387016,-0.00488708,-0.00104393}"
192979@152_1-192979@152_14,192979@152,"James Butler, 1st Duke of Ormonde-Elizabeth Plantagenet",,0.61,"{This,James,Butler,was,the,son,of,Eleanor,Bohun,who,was,the,daughter,of,Elizabeth,Plantagenet,or,also,called,Elizabeth,of,Rhuddlan,-LRB-,born,1282,in,Rhuddlan,Castle,"","",Wales,-RRB-,.}",1,2,14,2,2,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
246297@117_17-246297@117_11,246297@117,Ed Koch-Bob Turner,,0.416,"{In,2011,"","",Koch,"","",a,lifelong,Democrat,"","",endorsed,Republican,Bob,Turner,for,Congress,"","",because,Koch,``,wanted,to,send,a,message,to,Obama,to,take,a,stronger,position,in,support,of,Israel,.,''}",17,1,11,2,2,{num_words_between_bucket=0},{-0.275275}
2208715@1_3-2208715@1_32,2208715@1,"Charles IV, Duke of Alençon-Margaret",,0,"{Charles,IV,"","",Duke,of,Alen,on,Charles,IV,of,Alen,on,-LRB-,1489,"","",Alen,on,1525,"","",Lyon,-RRB-,was,the,son,of,Ren,of,Alen,on,and,the,Blessed,Margaret,of,Vaud,mont.,.}",3,3,32,1,1,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
81565@75_0-81565@75_17,81565@75,Astrid Kirchherr-Sutcliffe,,0.608,"{Kirchherr,and,Sutcliffe,went,to,Liverpool,in,the,summer,of,1961,"","",as,Kirchherr,wanted,to,meet,Sutcliffe,'s,family,-LRB-,and,to,see,Liverpool,-RRB-,before,their,marriage,.}",0,1,17,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
3102217@7_3-3102217@7_18,3102217@7,Angel Kelly-Porsche Lynn,,0.31,"{In,2005,"","",Kelly,was,inducted,into,the,Legends,of,Erotica,Hall,of,Fame,with,fellow,porn,actress,Porsche,Lynn,performing,the,induction,ceremony,.}",3,1,18,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[actress],NGRAM_1_[fellow],NGRAM_1_[induct],NGRAM_1_[porn]}","{-0.689931,-0.250716,0.213724,-0.0403824,-0.0330677,0.00798089}"
11952812@7_0-11952812@7_10,11952812@7,Denise René-Francis Picabia,,0.63,"{Ren,showed,modern,art,masters,such,as,Max,Ernst,and,Francis,Picabia,during,her,first,five,years,of,activity,.}",0,1,10,2,2,"{people_between_bucket=2,num_words_between_bucket=1,dep_path_length>5}","{1.35826,-0.46944,-0.250716}"
1857968@32_24-1857968@32_18,1857968@32,Siobhán Donaghy-McVey Simm,,0.42,"{For,the,release,of,her,first,commercial,single,in,June,2003,"","",``,Overrated,'',-LRB-,co-written,with,McVey,and,Paul,Simm,-RRB-,"","",Donaghy,reverted,to,her,given,name,.}",24,1,18,2,2,{num_words_between_bucket=0},{-0.275275}
142649@627_8-142649@627_0,142649@627,"Douglas Haig, 1st Earl Haig-Bourne",,0.388,"{Bourne,and,Bond,wrote,that,the,critics,of,Haig,"","",tend,to,ignore,the,fact,that,the,war,was,won,in,1918,.}",8,1,0,1,1,{num_words_between_bucket=1},{-0.46944}
259901@70_7-259901@70_3,259901@70,Liu Bei-Xiahou Dun,,0.458,"{Cao,Cao,sent,Xiahou,Dun,to,support,Liu,Bei,but,they,were,defeated,by,Gao,Shun,.}",7,2,3,2,2,{num_words_between_bucket=0},{-0.275275}
27158126@7_12-27158126@7_9,27158126@7,Irene Kopelman-Martin Heidegger,,0.408,"{But,much,like,the,phenomenology,of,Edmund,Husserl,and,Martin,Heidegger,"","",Kopelman,s,work,employs,the,otherness,of,nature,to,reveal,something,integral,about,the,recesses,of,the,individual,self,.,''}",12,1,9,2,2,{num_words_between_bucket=0},{-0.275275}
7154278@5_5-7154278@5_10,7154278@5,Volodymyr Tsybulko-Viktor Yuschenko,,0.506,"{For,a,long,time,"","",Tsybulko,was,an,advisor,to,Viktor,Yuschenko,.}",5,1,10,2,2,"{num_words_between_bucket=0,""BETW_L_[nsubj prep_to]"",NGRAM_1_[advisor],people_between_bucket=0,""BETW_[nsubj advisor prep_to]"",""BETW_D_[nsubj advisor prep_to]""}","{-0.275275,0.107882,0.024598,-0.000745533,0.000135444,0.000135444}"
34547348@26_7-34547348@26_36,34547348@26,Dalton Delan-Walter Cronkite,,0.596,"{During,his,time,working,at,HBO,"","",Delan,was,known,for,recruiting,and,shepherding,filmmakers,such,as,Alan,and,Susan,Raymond,"","",Jon,Alpert,and,Albert,Maysles,"","",and,working,on,programs,featuring,personalities,such,as,Walter,Cronkite,and,Mary,Tyler,Moore,.}",7,1,36,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
8203687@5_0-8203687@5_7,8203687@5,Keisai Eisen-Ikeda,,0.508,"{Eisen,was,born,in,Edo,into,the,Ikeda,family,"","",the,son,of,a,noted,calligrapher,.}",0,1,7,1,1,"{NGRAM_1_[bear],num_words_between_bucket=1,dep_path_length>5,""BETW_L_[nsubjpass prep_in prep_into nn]"",people_between_bucket=0}","{0.628683,-0.46944,-0.250716,-0.00100225,-0.000745533}"
1214126@99_0-1214126@99_20,1214126@99,Ricki-Lee Coulter-Vince Pizzinga,,0.694,"{Coulter,worked,with,several,producers,and,songwriters,on,the,album,"","",including,KNS,"","",David,Gamson,"","",Marc,Nelkin,"","",Vince,Pizzinga,"","",Andrew,De,Sylva,"","",Mtawarira,and,Glenn,Cunningham,"","",among,others,.}",0,1,20,2,2,"{people_between_bucket=2,num_words_between_bucket=2}","{1.35826,-0.689931}"
347344@10_5-347344@10_14,347344@10,Raúl Juliá-Charley,,0.364,"{Between,1974,and,1982,"","",Juli,received,Tony,Award,nominations,for,``,Where,'s,Charley,?,''}",5,1,14,1,1,"{num_words_between_bucket=1,NGRAM_1_['s],NGRAM_1_[award],NGRAM_1_[nomination],NGRAM_1_[receive],""BETW_L_[nsubj prep_for]""}","{-0.46944,0.134449,-0.0990988,-0.029003,-0.0280577,-0.0262856}"
10482@75_0-10482@75_2,10482@75,Eli Wallach-Eastwood,,0.644,"{Wallach,and,Eastwood,became,friends,during,the,filming,of,``,The,Good,"","",the,Bad,and,the,Ugly,'',and,he,recalled,their,off-work,time,together,:,``,Clint,was,the,tall,"","",silent,type,.}",0,1,2,1,1,"{BETW_[conj_and],BETW_L_[conj_and],BETW_D_[conj_and],num_words_between_bucket=0,people_between_bucket=0}","{0.329904,0.329482,0.329242,-0.275275,-0.000745533}"
1139658@48_0-1139658@48_20,1139658@48,Ty Detmer-Brett Favre,f,0.3,"{Detmer,spent,four,seasons,with,the,Packers,"","",but,appeared,in,only,seven,games,while,serving,as,back-up,to,starter,Brett,Favre,.}",0,1,20,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[four],NGRAM_1_[appear],NGRAM_1_[serve],NGRAM_1_[spend]}","{-0.689931,-0.250716,0.167319,-0.113109,-0.103971,0.0517725}"
34977811@3_27-34977811@3_13,34977811@3,Nik Novecento-Pupi Avati,,0.41,"{Born,in,Bologna,as,Leonardo,Sottani,"","",Novecento,'s,career,was,launched,by,Pupi,Avati,"","",that,discovered,him,when,he,worked,at,a,gas,station,;,Novecento,starred,in,six,Avati,'s,films,between,1983,and,1987,.}",27,1,13,2,2,{num_words_between_bucket=2},{-0.689931}
24163690@1_0-24163690@1_3,24163690@1,Michal Bárta-Michal B rta,,0.034,"{Michal,B,rta,Michal,B,rta,-LRB-,born,23,December,1989,-RRB-,is,a,Czech,football,player,who,plays,for,FC,Ban,k,Ostrava,.}",0,1,3,3,3,"{no_dependency,BETW_D_[nn],BETW_[nn],BETW_L_[nn],num_words_between_bucket=0,NGRAM_1_[rta]}","{-1.75939,-0.322934,-0.322934,-0.322934,-0.275275,-0.00174303}"
11948127@11_0-11948127@11_19,11948127@11,John Hubler Stover-Joseph W. McClurg,,0.28,"{Stover,was,elected,as,a,Republican,to,the,Fortieth,Congress,to,fill,the,vacancy,caused,by,the,resignation,of,Joseph,W.,McClurg,and,served,from,December,7,"","",1868,"","",to,March,3,"","",1869,.}",0,1,19,3,3,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[elect],NGRAM_1_[fill],NGRAM_1_[vacancy],""NGRAM_2_[vacancy cause]""}","{-0.689931,-0.250716,0.11724,0.037081,0.015766,0.0119653}"
19773877@10_4-19773877@10_8,19773877@10,Ali H. Nayfeh-Benjamin Franklin,,0.384,"{In,2014,"","",Prof.,Nayfeh,was,awarded,the,Benjamin,Franklin,medal,in,mechanical,engineering,.}",4,1,8,2,2,"{num_words_between_bucket=0,NGRAM_1_[award],""BETW_L_[nsubjpass dobj nn]"",""BETW_[nsubjpass award dobj medal nn]"",""BETW_D_[nsubjpass award dobj medal nn]"",people_between_bucket=0}","{-0.275275,-0.0990988,-0.0122438,-0.0104395,-0.0104395,-0.000745533}"
5719146@1_1-5719146@1_27,5719146@1,Cole Weston-Brett Weston,t,0.574,"{Cole,Weston,Cole,Weston,-LRB-,January,30,"","",1919,-,April,20,"","",2003,-RRB-,was,the,youngest,son,of,photographer,Edward,Weston,and,brother,of,photographer,Brett,Weston,.}",1,1,27,2,2,"{people_between_bucket=2,num_words_between_bucket=3,dep_path_length>5}","{1.35826,-0.730026,-0.250716}"
5699309@14_0-5699309@14_13,5699309@14,Donnie Hammond-Brooke,,0.628,"{Hammond,has,four,children,"","",one,son,Matthew,"","",three,daughters,Brittany,"","",Brooke,"","",and,Halle,.}",0,1,13,1,1,"{people_between_bucket=2,num_words_between_bucket=2,dep_path_length>5}","{1.35826,-0.689931,-0.250716}"
33066754@84_0-33066754@84_8,33066754@84,Rakoto Frah-Manu Dibango,,0.292,"{Rakoto,Frah,is,featured,on,tracks,recorded,with,Manu,Dibango,"","",jazz,artists,David,Lindley,and,Henry,Keiser,"","",Kassav,',"","",and,Ladysmith,Black,Mambazo,"","",whom,he,met,while,performing,in,India,.}",0,2,8,2,2,"{num_words_between_bucket=1,dep_path_length>5,NGRAM_1_[record],NGRAM_1_[feature],""BETW_L_[nsubjpass prep_on vmod prep_with]"",""NGRAM_2_[track record]""}","{-0.46944,-0.250716,-0.167961,-0.0352714,0.00257921,0.00257921}"
4746680@7_14-4746680@7_19,4746680@7,John Rohr-Leo Strauss,,0.614,"{While,not,a,Straussian,in,the,sense,of,"","",say,"","",Harvey,Mansfield,"","",Rohr,was,a,student,of,Leo,Strauss,during,a,famous,period,of,political,theory,training,at,the,University,of,Chicago,that,heavily,influenced,his,future,work,and,legendary,seminar,teaching,style,.}",14,1,19,2,2,"{""BETW_L_[nsubj prep_of]"",num_words_between_bucket=0,""BETW_[nsubj student prep_of]"",""BETW_D_[nsubj student prep_of]"",NGRAM_1_[student],people_between_bucket=0}","{0.812207,-0.275275,-0.00859326,-0.00859326,-0.00250572,-0.000745533}"
35661409@5_8-35661409@5_19,35661409@5,Travian Robertson-Terrell Manning,,0.296,"{A,native,of,Laurinburg,"","",North,Carolina,"","",Robertson,attended,Scotland,High,School,"","",where,he,was,teammates,with,Terrell,Manning,.}",8,1,19,2,2,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[attend],NGRAM_1_[teammate],""BETW_L_[nsubj dobj rcmod prep_with]"",people_between_bucket=0}","{-0.689931,-0.250716,0.152162,-0.0251283,0.0027924,-0.000745533}"
651133@21_15-651133@21_26,651133@21,Solomon Volkov-Shostakovich,,0.224,"{Unfortunately,it,is,difficult,without,access,to,Volkov,'s,original,notes,-LRB-,left,behind,when,Volkov,emigrated,and,apparently,lost,or,destroyed,-RRB-,to,ascertain,where,Shostakovich,ends,and,Volkov,possibly,begins,.}",15,1,26,1,1,"{num_words_between_bucket=2,dep_path_length>5,NGRAM_1_[lose],NGRAM_1_[apparently],NGRAM_1_[destroy],""NGRAM_2_[apparently lose]""}","{-0.689931,-0.250716,-0.110459,-0.0247786,-0.00480678,-0.00274759}"
18216224@9_35-18216224@9_32,18216224@9,Alexander Smits-Euler,,0.434,"{Smits,was,referenced,in,an,episode,of,Numb3rs,"","",in,which,it,was,stated,-LRB-,with,regard,to,fluid,dynamics,-RRB-,that,``,there,is,some,amazing,work,done,by,Prandtl,"","",Euler,"","",and,Smits,.,''}",35,1,32,1,1,{num_words_between_bucket=0},{-0.275275}
