relation_id,sentence_id,description,is_true,expectation,words,p1_start,p1_length,p2_start,p2_length,p2_length,features,weights
4033658@44_8-4033658@44_4,4033658@44,Noah Dietrich-Hughes,,0,"{After,pleading,failed,"","",Hughes,tried,to,strong-arm,Dietrich,into,reconsidering,"","",going,so,far,"","",Dietrich,recorded,"","",as,locking,Dietrich,'s,offices,a,practice,Hughes,had,followed,any,time,top,executives,were,fired,or,otherwise,departed,the,Hughes,operation,"","",Dietrich,recalled,.}",8,1,4,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_NGRAM_1_[to],INV_W_NER_L_1_R_1_[O]_[O]}","{-1.69593,-0.96833,-0.866231,0.40748,-0.392293,-0.377028}"
6700466@24_0-6700466@24_40,6700466@24,Laura Csortan-Schwarzkopf,,0.006,"{Laura,has,performed,Internationally,as,an,Master,of,Ceremonies,for,the,following,brands,and,events,:,Gday,USA,for,Qantas,"","",Myer,fashion,launch,"","",Myer,Fashions,on,the,field,-LRB-,numerous,-RRB-,"","",Emirates,Fashions,on,the,field,"","",Schwarzkopf,face,of,the,year,"","",Toyota,"","",Subaru,"","",Mercedes,Benz,"","",South,Africa,tourism,"","",Underdaks,hunk,of,the,year,search,"","",Master,Builders,of,the,year,"","",Wedding,awards,Bridal,show,"","",Ducati,events,"","",Good,Food,expo,"","",Gluten,free,expo,"","",Business,Chicks,events,"","",Cleo,"","",Gold,ball,"","",Travel,and,Tourism,Awards,"","",South,Australian,tourism,"","",Australian,Tourism,Awards,"","",Melbourne,Cup,events,-LRB-,numerous,-RRB-,"","",Good,Friday,Appeal,"","",RSPCA,ball,"","",Variety,Club,ball,"","",SunSCHine,-LRB-,Sydney,Children,'s,Hospital,-RRB-,"","",Australian,Grand,Prix,"","",Coca,Cola,Charity,Affiliations,.}",0,1,40,1,1,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[for],NGRAM_1_[as],NGRAM_1_[and],""NGRAM_1_[,]""}","{-0.894855,0.786038,-0.723081,-0.680385,0.558553,-0.390824}"
10964500@7_4-10964500@7_25,10964500@7,Justin Clay Perry-Othello Molineaux,,0.11,"{As,a,pianist,"","",Perry,has,toured,with,the,Maynard,Ferguson,Big,Bop,Nouveau,band,and,played,professionally,with,Ira,Sullivan,"","",Red,Rodney,"","",Othello,Molineaux,and,Nat,Adderley,.}",4,1,25,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[and],LENGTHS_[1_3],NGRAM_1_[have],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.558553,0.547592,0.463153,-0.390824,-0.387882}"
29027022@5_0-29027022@5_22,29027022@5,"Marie of Lusignan, Queen of Aragon-Henry of Antioch",,0.876,"{Marie,'s,maternal,grandparents,were,Guy,of,Ibelin,"","",constable,of,Cyprus,and,his,wife,Phillipa,Barlais,;,her,paternal,grandparents,were,Henry,of,Antioch,and,his,wife,Isabella,of,Cyprus,and,Antioch,.}",0,1,22,3,3,"{W_NER_L_1_R_1_[O]_[O],""NGRAM_2_[and he]"",NGRAM_1_[be],NGRAM_1_[and],LENGTHS_[1_3],NGRAM_1_[she]}","{-0.894855,0.697986,0.616367,0.558553,0.547592,0.508485}"
41229958@12_0-41229958@12_23,41229958@12,Amihai Grosz-Mitsuko Uchida,,0.082,"{Grosz,has,also,collaborated,"","",in,solo,and,in,chamber,music,projects,"","",with,artists,such,as,Yefim,Bronfman,"","",Emmanuel,Pahud,"","",Mitsuko,Uchida,"","",Oleg,Maisenberg,"","",Janine,Jansen,"","",Julian,Rachlin,and,David,Geringas,;,he,performs,regularly,in,concert,halls,and,festivals,such,as,the,Delft,Festival,"","",Salon,Festival,and,Verbier,Festival,"","",BBC,Proms,"","",Bahnhof,Rolandseck,"","",Utrecht,International,Chamber,Music,Festival,"","",Spectrum,Concerts,Berlin,and,West,Cork,Chamber,Music,Festival,"","",as,well,as,the,Jerusalem,Chamber,Music,Festival,"","",founded,by,Elena,Bashkirova,in,2009,.}",0,1,23,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[1_2],NGRAM_1_[as],NGRAM_1_[in],NGRAM_1_[and]}","{-0.894855,0.841349,0.786038,-0.680385,-0.611804,0.558553}"
205495@112_2-205495@112_0,205495@112,Richard Rorty-Haack,,0.028,"{Haack,criticises,Rorty,'s,claim,to,be,a,pragmatist,at,all,and,wrote,a,short,play,called,``,We,Pragmatists,'',"","",where,Rorty,and,Charles,Sanders,Peirce,have,a,fictional,conversation,using,only,accurate,quotes,from,their,own,writing,.}",2,1,0,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-1.69593,-0.96833,-0.866231,0.40748,-0.377028,0.195746}"
21453@239_0-21453@239_7,21453@239,Neville Chamberlain-Hitler,,0.122,"{Chamberlain,flew,back,to,Germany,"","",meeting,Hitler,in,Bad,Godesberg,on,22,September,.}",0,1,7,1,1,"{W_NER_L_1_R_1_[O]_[O],""W_NER_L_1_R_3_[O]_[O LOCATION LOCATION]"",""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_2_R_1_[DATE O]_[O]"",NGRAM_1_[meeting]}","{-0.894855,0.427867,-0.390824,-0.387882,-0.251739,-0.17355}"
1052811@63_6-1052811@63_3,1052811@63,Mo Yan-Ma Jian,,0.018,"{The,Chinese,writer,Ma,Jian,deplored,Mo,Yan,'s,lack,of,solidarity,and,commitment,to,other,Chinese,writers,and,intellectuals,who,were,punished,or,detained,in,violation,of,their,constitutionally,protected,freedom,of,expression,.}",6,2,3,2,2,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_2_R_1_[MISC O]_[O]"",INV_POS_SEQ_[VBD]}","{-1.69593,-0.96833,-0.866231,-0.377028,-0.238659,0.219697}"
45298031@11_6-45298031@11_3,45298031@11,Patrice Impelido-Marlon Maro,,0.168,"{Philippine,head,coach,Marlon,Maro,invited,Patrice,Impelido,to,try,out,for,the,team,and,was,accepted,to,the,national,team,.}",6,2,3,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_BETW_L_[dobj nsubj]"",INV_W_NER_L_1_R_1_[O]_[O],INV_POS_SEQ_[VBD],""INV_W_NER_L_1_R_2_[O]_[O O]""}","{-0.96833,-0.866231,0.523128,-0.377028,0.219697,0.195746}"
3551746@40_0-3551746@40_4,3551746@40,Charles Tillman-Donnell Woolford,,0,"{Tillman,is,tied,with,Donnell,Woolford,for,the,most,interceptions,by,a,cornerback,in,team,history,"","",trailing,only,safeties,Gary,Fencik,and,Richie,Petitbon,.}",0,1,4,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],LENGTHS_[1_3],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]"",NGRAM_1_[with]}","{-0.894855,0.616367,0.547592,-0.387882,-0.301129,0.294815}"
9236221@6_0-9236221@6_19,9236221@6,Benay Venuta-Porter,,0.018,"{Venuta,made,her,Broadway,debut,when,she,replaced,Ethel,Merman,in,the,lead,role,of,Reno,Sweeney,in,Cole,Porter,'s,``,Anything,Goes,'',in,1935,.}",0,1,19,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[in],NGRAM_1_[she],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]""}","{-1.69942,-0.894855,-0.611804,0.508485,-0.387882,-0.301129}"
1822245@119_9-1822245@119_2,1822245@119,William Windham-Napoleon,,0,"{Fox,assured,Napoleon,that,``,Mr,Pitt,and,Mr,Windham,"","",like,every,other,Englishman,"","",would,shrink,with,horror,from,the,idea,of,secret,assassination,'',.}",9,1,2,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[``],INV_NGRAM_1_[that],INV_W_NER_L_1_R_1_[O]_[O]}","{-1.69593,-0.96833,-0.866231,-0.668003,-0.459885,-0.377028}"
8732060@99_155-8732060@99_123,8732060@99,Tas Pappas-July Pappas,,0.094,"{1996,-,Tas,#,1,ranked,Vert,skateboarder,worldwide,1997,-,Vancouver,Slam,City,Jam,"","",coming,10th,1997,-,Pappas,finishes,44th,in,World,Cup,of,Skateboarding,1997,-,Pappas,Wins,LG,competition,in,Las,Vegas,1997,or,98,-,Demo,in,Switzerland,1998,-,Pappas,finishes,39th,in,World,Cup,of,Skateboarding,1998,-,Pappas,comes,twelfth,in,B3,Vert,"","",Beaverton,"","",Oregon,1999,-,May,-,Pappas,finishes,in,22nd,position,in,Vancouver,Slam,City,Jam,1999,-,June,-,Pappas,finishes,8th,in,Vans,Hardcore,Triple,Crown,in,Milwaukee,1999,-,July,-,Pappas,finishes,7th,in,Radlands,in,Northampton,UK,1999,-,9,11,July,Pappas,came,2nd,in,Munster,Monster,Mastership,Germany,1999,-,16,18,July,Pappas,comes,2nd,in,Prague,1999,-,28,August,-,Pappas,comes,1st,in,vert,competition,at,the,B3,in,Beaverton,"","",Oregon,2001,-,-LRB-,17,22,August,2001,-RRB-,Pappas,comes,3rd,in,X-Games,in,Philadelphia,2003,-,Cincinnati,2003,-,Pomona,-,Pappas,gets,injured,from,Vert,ramp,fall,2003,-,Washington,2003,-,11,13,July,Armegeddon,Cup,Skateboarding,Event,Birmingham,"","",UK,-,Pappas,comes,2nd,2004,-,Beijing,LG,tour,2004,-,Cincinnati,2004,-,Dulles,"","",VA,2004,-,Pomona,2004,-,Sacramento,2004,-,Shanghai,LG,tour,2004,-,Cleveland,"","",OH,-,Summer,Gravity,Games,-LRB-,15-19,Sept.,-RRB-,Tas,-LRB-,6th,in,Vert,"","",5th,in,Vert,Best,Trick,-RRB-,2005,-,Cincinnati,2005,-,Manchester,2005,-,Moscow,2005,-,Pomona,"","",CA,2005,-,Sacramento,ASA,2006,-,Birmingham,"","",UK,2006,-,Amsterdam,2006,-,Berlin,2006,-,Dallas,-LRB-,Pappas,won,-RRB-,2006,-,Paris,2006,-,Richmond,2006,-,San,Diego,2006,-,Amsterdam,-LRB-,Pappas,came,in,1st,place,in,LG,Action,Sports,World,Tour,competition,-RRB-,2006,-,Birmingham,"","",UK,-LRB-,Pappas,came,in,3rd,place,in,LG,Action,Sports,World,Tour,competition,-RRB-,2006,-,Dallas,-,-LRB-,Pappas,came,in,1st,place,in,LG,Action,Sports,World,Tour,competition,-RRB-,2006,-,Richmond,-,-LRB-,Pappas,came,in,2nd,place,in,LG,Action,Sports,World,Tour,competition,-RRB-,2006,-,San,Diego,-,-LRB-,Pappas,came,in,?}",155,1,123,2,2,"{INV_LENGTHS_[1_2],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[-rrb-],""INV_NGRAM_1_[,]"",INV_NGRAM_1_[the]}","{1.17497,-0.96833,-0.866231,-0.502914,0.382263,-0.332583}"
12125377@2_4-12125377@2_13,12125377@2,Gerry Sullivan-Raymond Austin,,0.318,"{In,December,2012,"","",Sullivan,"","",along,with,former,players,Bruce,Herron,and,Raymond,Austin,filed,a,lawsuit,against,the,National,Football,League,for,their,handling,of,concussions,.}",4,1,13,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[and],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[former]}","{-0.894855,0.786038,0.558553,-0.390824,-0.387882,0.336761}"
20149914@3_0-20149914@3_10,20149914@3,Carmen Acedo-Patricia,,0.006,"{Acedo,trained,with,Rosa,Menor,as,a,junior,at,club,Patricia,.}",0,1,10,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],NGRAM_1_[as],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True]}","{-1.69942,-0.894855,-0.872397,-0.680385,-0.445243,-0.387882}"
24303923@6_2-24303923@6_22,24303923@6,Nic Romm-Michael Herbig,,0.882,"{In,2008,Nic,Romm,took,part,in,a,casting,show,"","",which,was,arranged,by,German,Film,director,"","",actor,and,author,Michael,Herbig,to,find,suitable,actors,for,his,real,film,adaption,of,Vicky,the,Viking,.}",2,2,22,2,2,"{LENGTHS_[1_2],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and],NGRAM_1_[show],""W_NER_L_2_R_1_[O DATE]_[O]""}","{0.786038,0.616367,-0.611804,0.558553,0.552291,0.545571}"
20926522@7_5-20926522@7_3,20926522@7,Rebecca Schroeter-Johann,,0,"{By,1775,"","",Johann,and,Rebecca,had,fallen,in,love,"","",and,sought,to,be,married,much,against,the,family,'s,wishes,.}",5,1,3,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_W_NER_L_1_R_1_[O]_[O],""INV_W_NER_L_1_R_2_[O]_[O O]"",""INV_W_NER_L_3_R_3_[O DATE O]_[O O O]""}","{-1.69593,-0.96833,-0.866231,-0.377028,0.195746,-0.188458}"
13931582@35_10-13931582@35_6,13931582@35,Geshu Han-Xuanzong,,0.07,"{Later,that,year,"","",when,Emperor,Xuanzong,"","",seeing,that,Geshu,had,poor,relations,with,An,Lushan,"","",then,the,military,governor,of,Fanyang,Circuit,-LRB-,"","",headquartered,in,modern,Beijing,-RRB-,and,An,Sishun,-LRB-,whose,uncle,was,An,Lushan,'s,stepfather,-RRB-,"","",then,the,military,governor,of,Shuofang,Circuit,-LRB-,"","",headquartered,in,modern,Yinchuan,"","",Ningxia,-RRB-,"","",and,wanted,to,improve,relations,between,these,three,key,border,troop,commanders,"","",he,summoned,all,three,to,the,capital,and,had,the,powerful,eunuch,Gao,Lishi,host,a,feast,for,the,three,of,them,"","",trying,to,get,them,to,resolve,their,unpleasantries,.}",10,1,6,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[that],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",""INV_NGRAM_1_[,]""}","{-1.69593,-0.96833,-0.866231,-0.459885,0.40748,0.382263}"
294115@248_1-294115@248_40,294115@248,Alexander Cockburn-Sidney Blumenthal,,0.958,"{Later,Alexander,Cockburn,criticised,Hitchens,for,the,affidavit,he,swore,out,against,Sidney,Blumenthal,"","",in,the,Clinton,'s,impeachment,trial,"","",to,the,effect,that,'',and,his,wife,"","",Carol,Blue,"","",had,lunch,with,White,House,aide,Sidney,Blumenthal,last,March,19,and,that,Blumenthal,had,described,Monica,Lewinsky,as,a,stalker,'',.}",1,2,40,2,2,"{NGRAM_1_[that],NGRAM_1_[for],""NGRAM_2_[and he]"",NGRAM_1_[in],NGRAM_1_[and],NGRAM_1_[have]}","{-1.15783,-0.723081,0.697986,-0.611804,0.558553,0.463153}"
36840681@6_27-36840681@6_3,36840681@6,Maureen Toal-John B. Keane,,0.01,"{Another,playwright,"","",John,B.,Keane,"","",wrote,the,role,of,Mame,Fadden,in,his,play,"","",``,The,Change,in,Mame,Fadden,'',"","",specifically,for,Toal,.}",27,1,3,3,3,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[''],INV_NGRAM_1_[of],INV_NGRAM_1_[``],INV_LENGTHS_[0_2]}","{-0.96833,-0.866231,-0.73452,-0.677554,-0.668003,0.592952}"
27295909@13_0-27295909@13_5,27295909@13,Channing Hill-Shelbi Catalano,,0.636,"{Channing,Hill,is,engaged,to,Shelbi,Catalano,"","",daughter,of,horse,trainer,Wayne,M.,Catalano,.}",0,2,5,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[2_3],NGRAM_1_[be],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,0.841349,0.77964,0.616367,-0.387882,-0.301129}"
4826450@33_1-4826450@33_18,4826450@33,Luke Snyder-Damian Grimaldi,,0.15,"{When,Luke,was,born,"","",his,mother,Lily,Walsh,did,not,know,whether,his,father,was,her,then-spouse,Damian,Grimaldi,or,her,lover,Holden,Snyder,.}",1,1,18,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],NGRAM_1_[she],""NGRAM_2_[be bear]"",""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.616367,0.508485,0.438393,-0.390824,-0.387882}"
26202478@12_11-26202478@12_8,26202478@12,Gai Toms-Blaenau Ffestiniog,,0.506,"{At,secondary,school,"","",Ysgol,y,Moelwyn,"","",Blaenau,Ffestiniog,"","",Toms,was,a,keen,footballer,but,music,quickly,overthrew,his,passion,for,sport,.}",11,1,8,2,2,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,""INV_W_NER_L_3_R_2_[O O O]_[O O]"",""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O],INV_LENGTHS_[0_3]}","{-0.96833,-0.866231,0.40748,0.382263,-0.377028,0.363017}"
3890085@56_23-3890085@56_18,3890085@56,Richard Guino-Renoir,,0.006,"{Guino,on,the,other,hand,"","",did,a,transposition,of,techniques,:,we,pass,from,the,painting,of,Renoir,to,the,sculpture,of,Guino,"","",the,spirit,of,the,painting,will,manifest,in,the,spirit,of,the,sculpture,.}",23,1,18,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_NGRAM_1_[to]}","{-1.69593,-0.96833,-0.866231,-0.677554,0.40748,-0.392293}"
43984326@6_3-43984326@6_30,43984326@6,Dave Kusek-Gerd Leonhard,,0.022,"{In,2005,"","",Kusek,co-wrote,the,best-selling,music,business,book,"","",``,The,Future,of,Music,:,Manifesto,for,the,Digital,Music,Revolution,'',-LRB-,Berklee,Press,-RRB-,with,co-author,Gerd,Leonhard,.}",3,1,30,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[for],NGRAM_1_[``],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.786038,-0.723081,-0.569403,-0.390824,-0.387882}"
3218611@49_1-3218611@49_4,3218611@49,Dean Gaffney-David Gest,,0.262,"{"","",Gaffney,admitted,to,David,Gest,that,he,had,an,affair,.}",1,1,4,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]"",""W_NER_L_2_R_2_[O O]_[O O]""}","{-0.894855,0.786038,-0.387882,-0.344708,-0.301129,-0.203627}"
23188285@7_9-23188285@7_1,23188285@7,Deke Brackett-Barnhill,,0.014,"{Following,Barnhill,'s,resignation,after,the,1949,season,"","",Brackett,moved,to,UCLA,where,he,was,the,Bruins,',backfield,coach,until,1962,.}",9,1,1,1,1,"{INV_LENGTHS_[1_1],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_['s],""INV_NGRAM_1_[,]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-1.69593,-0.96833,-0.866231,-0.639043,0.382263,-0.377028}"
16188454@2_0-16188454@2_16,16188454@2,Suzanne Juyol-Garnier,,0.524,"{Suzanne,Juyol,studied,at,the,Paris,Conservatory,"","",and,made,her,professional,debut,at,the,Palais,Garnier,"","",in,1942,"","",as,Margared,in,``,Le,roi,d'Ys,'',"","",followed,by,Faur,'s,``,P,n,lope,'',"","",Dukas,'s,``,Ariadne,'',"","",Marguerite,in,Berlioz,'s,``,La,damnation,de,Faust,'',and,in,Gounod,'s,``,Faust,'',.}",0,2,16,1,1,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[at],""W_LEMMA_L_1_R_1_[.]_[,]"",NGRAM_1_[and],NGRAM_1_[she],""NGRAM_1_[,]""}","{-0.894855,-0.872397,0.841349,0.558553,0.508485,-0.390824}"
25781633@31_0-25781633@31_10,25781633@31,Rocco Canale-Greasy Neale,,0.376,"{Canale,was,drafted,in,1943,by,"","",Eagles,coach,"","",Greasy,Neale,to,play,weekend,ball,with,the,Eagles,.}",0,1,10,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[1_2],NGRAM_1_[be],NGRAM_1_[in],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True]}","{-0.894855,0.786038,0.616367,-0.611804,-0.390824,-0.387882}"
42212820@16_18-42212820@16_3,42212820@16,Moisés Bensabat Amzalak-Esther Mucznik,,0.286,"{In,response,"","",Esther,Mucznik,"","",one,of,the,leaders,of,the,Jewish,Community,of,Lisbon,"","",defended,Amzalak,'s,reputation,.}",18,1,3,2,2,"{INV_LENGTHS_[1_2],INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],""INV_W_LEMMA_L_1_R_1_[,]_['s]"",""INV_W_NER_L_3_R_2_[O O O]_[O O]""}","{1.17497,-0.96833,-0.866231,-0.677554,0.565161,0.40748}"
4748854@12_5-4748854@12_18,4748854@12,Donna Cruz-Tony Lambino,,0.454,"{In,the,same,year,that,Cruz,was,launched,as,an,actress,"","",she,played,a,supporting,role,alongside,Tony,Lambino,in,Mars,Ravelo,'s,``,Darna,'',"","",which,was,topbilled,by,actress,Nanette,Medved,.}",5,1,18,2,2,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[as],NGRAM_1_[be],NGRAM_1_[she],NGRAM_1_[a],""NGRAM_1_[,]""}","{-0.894855,-0.680385,0.616367,0.508485,-0.445243,-0.390824}"
441235@13_8-441235@13_13,441235@13,"Roger Mortimer, 1st Earl of March-Joan de Geneville",,0.408,"{Like,many,noble,children,of,his,time,"","",Roger,was,betrothed,young,to,Joan,de,Geneville,"","",the,wealthy,daughter,of,Sir,Piers,de,Geneville,"","",of,Trim,Castle,and,Ludlow,.}",8,1,13,3,3,"{W_NER_L_1_R_1_[O]_[O],NGRAM_1_[be],LENGTHS_[1_3],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,0.616367,0.547592,-0.387882,-0.344708,-0.301129}"
23520391@11_5-23520391@11_18,23520391@11,Josh Santana-Melody Sandoval,,0.144,"{In,``,Bituin,'',"","",Josh,Santana,plays,the,role,of,a,very,popular,Filipino,actor-singer,from,whom,Melody,Sandoval,-LRB-,played,by,Carol,Banawa,-RRB-,seeks,help,in,launching,her,singing,career,.}",5,2,18,2,2,"{W_NER_L_1_R_1_[O]_[O],LENGTHS_[2_3],NGRAM_1_[a],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_1_R_2_[O]_[O O]""}","{-0.894855,0.77964,-0.445243,-0.387882,-0.344708,-0.301129}"
13637417@3_0-13637417@3_33,13637417@3,Andy LeMaster-Maria Taylor,,0.496,"{LeMaster,has,engineered,"","",produced,"","",and,performed,in,many,of,the,releases,on,the,Saddle,Creek,label,"","",including,records,by,Bright,Eyes,"","",Now,It,'s,Overhead,"","",Azure,Ray,"","",Maria,Taylor,"","",Orenda,Fink,"","",Beep,Beep,"","",The,Good,Life,"","",and,Mayday,.}",0,1,33,2,2,"{W_NER_L_1_R_1_[O]_[O],""W_LEMMA_L_1_R_1_[.]_[,]"",LENGTHS_[1_2],NGRAM_1_[be],NGRAM_1_[in],NGRAM_1_[and]}","{-0.894855,0.841349,0.786038,0.616367,-0.611804,0.558553}"
1471814@19_13-1471814@19_8,1471814@19,Walter Langton-Edward,,0,"{It,is,said,in,the,chronicles,that,King,Edward,I,of,England,selected,Walter,Langton,for,his,service,.}",13,2,8,1,1,"{INV_STARTS_WITH_CAPITAL_[True_True],IS_INVERTED,INV_NGRAM_1_[of],INV_LENGTHS_[2_1],""INV_W_NER_L_3_R_2_[O O O]_[O O]"",INV_W_NER_L_1_R_1_[O]_[O]}","{-0.96833,-0.866231,-0.677554,-0.414514,0.40748,-0.377028}"
26274437@1_0-26274437@1_10,26274437@1,Alejandro Woss y Gil-Alejandro Woss Linares,,0.264,"{Alejandro,Woss,y,Gil,Alejandro,Woss,y,Gil,-LRB-,born,Alejandro,Woss,Linares,-RRB-,-LRB-,May,5,"","",1856,-,January,1,"","",1932,-RRB-,was,a,Dominican,politician,and,military,figure,.}",0,2,10,3,3,"{W_NER_L_1_R_1_[O]_[O],STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]"",""W_NER_L_3_R_3_[O O O]_[O O DATE]"",""W_NER_L_1_R_2_[O]_[O O]"",""W_NER_L_2_R_3_[O O]_[O O DATE]""}","{-0.894855,-0.387882,-0.344708,0.335611,-0.301129,0.27542}"
6058831@8_4-6058831@8_6,6058831@8,Stephen II of Naples-Antiochos,,0.01,"{At,that,time,"","",Stephen,addressed,Antiochos,"","",the,patrician,of,Sicily,and,his,technical,overlord,"","",as,``,our,lord,'',and,``,most,excellent,``,patrikios,'',and,``,protostrategos,'','',-LRB-,763,-RRB-,.}",4,1,6,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],NER_SEQ_[O],""BETW_L_[nsubj dobj]"",STARTS_WITH_CAPITAL_[True_True],""W_NER_L_3_R_2_[O O O]_[O O]""}","{-1.69942,-0.894855,-0.872583,-0.424388,-0.387882,-0.344708}"
20441427@45_8-20441427@45_17,20441427@45,Paul Daley-Koscheck,,0.044,"{White,also,said,that,when,he,spoke,to,Daley,after,the,fight,"","",he,actually,denied,hitting,Koscheck,.}",8,1,17,1,1,"{LENGTHS_[1_1],W_NER_L_1_R_1_[O]_[O],""NGRAM_1_[,]"",STARTS_WITH_CAPITAL_[True_True],NGRAM_1_[he],NGRAM_1_[fight]}","{-1.69942,-0.894855,-0.390824,-0.387882,0.387806,0.312469}"
